credito_id_anon,cliente_id_anon,fecha_desembolso,numero_cuota,dias_retraso,fecha_t_pago,fecha_pago,valor_pagado,estatus_credito,ciudad,sexo,tipo_de_negocio,origen,max_dias_retraso,target
7d2ddd8a6fbb,971e1cdfd5c8,2023-09-19,9,0.0,2024-06-20,,0.0,ACTIVO,LOC_458,0,,CANAL_06,44.0,
7d2ddd8a6fbb,971e1cdfd5c8,2023-09-19,10,0.0,2024-07-20,,0.0,ACTIVO,LOC_458,0,,CANAL_06,44.0,
5e09643e9603,3360ac1e41b4,2023-09-19,1,0.0,2023-10-20,2023-10-19,110600.0,PAGO,LOC_296,1,,CANAL_04,0.0,1.0
5e09643e9603,3360ac1e41b4,2023-09-19,2,0.0,2023-11-20,2023-11-20,110524.0,PAGO,LOC_296,1,,CANAL_04,0.0,1.0
5e09643e9603,3360ac1e41b4,2023-09-19,3,0.0,2023-12-20,2023-12-20,110600.0,PAGO,LOC_296,1,,CANAL_04,0.0,1.0
c7b1e08ce941,09f86a68da0e,2023-09-19,1,207.0,2023-10-20,,0.0,ACTIVO,LOC_059,1,,CANAL_02,207.0,0.0
c7b1e08ce941,09f86a68da0e,2023-09-19,2,176.0,2023-11-20,,0.0,ACTIVO,LOC_059,1,,CANAL_02,207.0,0.0
c7b1e08ce941,09f86a68da0e,2023-09-19,3,146.0,2023-12-20,,0.0,ACTIVO,LOC_059,1,,CANAL_02,207.0,0.0
c7b1e08ce941,09f86a68da0e,2023-09-19,4,115.0,2024-01-20,,0.0,ACTIVO,LOC_059,1,,CANAL_02,207.0,0.0
c7b1e08ce941,09f86a68da0e,2023-09-19,5,84.0,2024-02-20,,0.0,ACTIVO,LOC_059,1,,CANAL_02,207.0,0.0
c421a020c36a,d3031e0d632b,2023-09-19,1,4.0,2023-10-20,2023-10-24,110562.0,ACTIVO,LOC_455,0,,CANAL_02,146.0,0.0
c421a020c36a,d3031e0d632b,2023-09-19,2,46.0,2023-11-20,2024-01-05,110562.0,ACTIVO,LOC_455,0,,CANAL_02,146.0,0.0
c421a020c36a,d3031e0d632b,2023-09-19,3,146.0,2023-12-20,,0.0,ACTIVO,LOC_455,0,,CANAL_02,146.0,0.0
7ac5a9954cfd,236119820133,2023-09-19,1,0.0,2023-10-20,2023-10-20,110562.0,ACTIVO,LOC_458,1,,CANAL_02,176.0,0.0
7ac5a9954cfd,236119820133,2023-09-19,2,176.0,2023-11-20,,0.0,ACTIVO,LOC_458,1,,CANAL_02,176.0,0.0
7ac5a9954cfd,236119820133,2023-09-19,3,146.0,2023-12-20,,0.0,ACTIVO,LOC_458,1,,CANAL_02,176.0,0.0
8441aedca6c6,587c5ce294f6,2023-09-19,1,0.0,2023-10-20,2023-10-18,130206.0,PAGO,LOC_220,1,,CANAL_02,2.0,1.0
8441aedca6c6,587c5ce294f6,2023-09-19,2,0.0,2023-11-20,2023-11-20,130206.0,PAGO,LOC_220,1,,CANAL_02,2.0,1.0
8441aedca6c6,587c5ce294f6,2023-09-19,3,1.0,2023-12-20,2023-12-21,130206.0,PAGO,LOC_220,1,,CANAL_02,2.0,1.0
8441aedca6c6,587c5ce294f6,2023-09-19,4,2.0,2024-01-20,2024-01-22,130206.0,PAGO,LOC_220,1,,CANAL_02,2.0,1.0
8441aedca6c6,587c5ce294f6,2023-09-19,5,0.0,2024-02-20,2024-02-20,130206.0,PAGO,LOC_220,1,,CANAL_02,2.0,1.0
ae7980c3e97a,c8cadf95147e,2023-09-19,1,0.0,2023-10-20,2023-10-20,130206.0,PAGO,LOC_433,0,,CANAL_02,33.0,
ae7980c3e97a,c8cadf95147e,2023-09-19,2,1.0,2023-11-20,2023-11-21,130206.0,PAGO,LOC_433,0,,CANAL_02,33.0,
ae7980c3e97a,c8cadf95147e,2023-09-19,3,33.0,2023-12-20,2024-01-22,133000.0,PAGO,LOC_433,0,,CANAL_02,33.0,
ae7980c3e97a,c8cadf95147e,2023-09-19,4,10.0,2024-01-20,2024-01-24,7100.0,PAGO,LOC_433,0,,CANAL_02,33.0,
ae7980c3e97a,c8cadf95147e,2023-09-19,5,0.0,2024-02-20,2024-01-31,7800.0,PAGO,LOC_433,0,,CANAL_02,33.0,
4b9a11c3ea5c,29b3f2eb42f7,2023-09-19,1,0.0,2023-10-20,2023-10-20,110562.0,PAGO,LOC_458,1,,CANAL_02,5.0,1.0
4b9a11c3ea5c,29b3f2eb42f7,2023-09-19,2,3.0,2023-11-20,2023-11-23,110562.0,PAGO,LOC_458,1,,CANAL_02,5.0,1.0
4b9a11c3ea5c,29b3f2eb42f7,2023-09-19,3,5.0,2023-12-20,2023-12-25,110562.0,PAGO,LOC_458,1,,CANAL_02,5.0,1.0
77d75b887c28,8a98f8921a6e,2023-09-20,1,207.0,2023-10-20,,0.0,ACTIVO,LOC_458,1,,CANAL_06,207.0,0.0
77d75b887c28,8a98f8921a6e,2023-09-20,2,176.0,2023-11-20,,0.0,ACTIVO,LOC_458,1,,CANAL_06,207.0,0.0
77d75b887c28,8a98f8921a6e,2023-09-20,3,146.0,2023-12-20,,0.0,ACTIVO,LOC_458,1,,CANAL_06,207.0,0.0
fba76dc23f7e,042efc414a7a,2023-09-20,1,56.0,2023-10-20,2023-12-15,150000.0,PAGO,LOC_138,0,,CANAL_06,59.0,
fba76dc23f7e,042efc414a7a,2023-09-20,2,59.0,2023-11-20,2024-01-18,140000.0,PAGO,LOC_138,0,,CANAL_06,59.0,
fba76dc23f7e,042efc414a7a,2023-09-20,3,44.0,2023-12-20,2024-02-02,137800.0,PAGO,LOC_138,0,,CANAL_06,59.0,
66ac55d8facb,73932335e7e3,2023-09-20,1,207.0,2023-10-20,,0.0,ACTIVO,LOC_045,0,,CANAL_06,207.0,0.0
66ac55d8facb,73932335e7e3,2023-09-20,2,176.0,2023-11-20,,0.0,ACTIVO,LOC_045,0,,CANAL_06,207.0,0.0
66ac55d8facb,73932335e7e3,2023-09-20,3,146.0,2023-12-20,,0.0,ACTIVO,LOC_045,0,,CANAL_06,207.0,0.0
dd21f14b83ae,c7ab0de79045,2023-09-20,1,0.0,2023-10-20,2023-10-20,130206.0,PAGO,LOC_679,0,,CANAL_02,0.0,1.0
dd21f14b83ae,c7ab0de79045,2023-09-20,2,0.0,2023-11-20,2023-11-20,130206.0,PAGO,LOC_679,0,,CANAL_02,0.0,1.0
dd21f14b83ae,c7ab0de79045,2023-09-20,3,0.0,2023-12-20,2023-12-19,130206.0,PAGO,LOC_679,0,,CANAL_02,0.0,1.0
dd21f14b83ae,c7ab0de79045,2023-09-20,4,0.0,2024-01-20,2024-01-20,130000.0,PAGO,LOC_679,0,,CANAL_02,0.0,1.0
dd21f14b83ae,c7ab0de79045,2023-09-20,5,0.0,2024-02-20,2024-02-20,130000.0,PAGO,LOC_679,0,,CANAL_02,0.0,1.0
a522f44da627,2a7f00674325,2023-09-20,1,0.0,2023-10-20,2023-10-19,130206.0,PAGO,LOC_625,1,,CANAL_02,1.0,1.0
a522f44da627,2a7f00674325,2023-09-20,2,0.0,2023-11-20,2023-11-18,130206.0,PAGO,LOC_625,1,,CANAL_02,1.0,1.0
a522f44da627,2a7f00674325,2023-09-20,3,1.0,2023-12-20,2023-12-21,132206.0,PAGO,LOC_625,1,,CANAL_02,1.0,1.0
a522f44da627,2a7f00674325,2023-09-20,4,0.0,2024-01-20,2024-01-20,130206.0,PAGO,LOC_625,1,,CANAL_02,1.0,1.0
a522f44da627,2a7f00674325,2023-09-20,5,0.0,2024-02-20,2024-01-25,128206.0,PAGO,LOC_625,1,,CANAL_02,1.0,1.0
5a80e67e7e1b,7ea95bc765d5,2023-09-20,1,0.0,2023-10-20,2023-10-17,130300.0,PAGO,LOC_371,1,,CANAL_06,0.0,1.0
5a80e67e7e1b,7ea95bc765d5,2023-09-20,2,0.0,2023-11-20,2023-11-16,130200.0,PAGO,LOC_371,1,,CANAL_06,0.0,1.0
5a80e67e7e1b,7ea95bc765d5,2023-09-20,3,0.0,2023-12-20,2023-12-18,130200.0,PAGO,LOC_371,1,,CANAL_06,0.0,1.0
5a80e67e7e1b,7ea95bc765d5,2023-09-20,4,0.0,2024-01-20,2024-01-15,130200.0,PAGO,LOC_371,1,,CANAL_06,0.0,1.0
5a80e67e7e1b,7ea95bc765d5,2023-09-20,5,0.0,2024-02-20,2024-02-19,130200.0,PAGO,LOC_371,1,,CANAL_06,0.0,1.0
f04b021868c0,f8bb1e4f09af,2023-09-20,1,14.0,2023-10-20,2023-11-03,131000.0,ACTIVO,LOC_461,0,,CANAL_06,84.0,0.0
f04b021868c0,f8bb1e4f09af,2023-09-20,2,11.0,2023-11-20,2023-12-01,129500.0,ACTIVO,LOC_461,0,,CANAL_06,84.0,0.0
f04b021868c0,f8bb1e4f09af,2023-09-20,3,10.0,2023-12-20,2023-12-30,130200.0,ACTIVO,LOC_461,0,,CANAL_06,84.0,0.0
f04b021868c0,f8bb1e4f09af,2023-09-20,4,14.0,2024-01-20,2024-02-03,131000.0,ACTIVO,LOC_461,0,,CANAL_06,84.0,0.0
f04b021868c0,f8bb1e4f09af,2023-09-20,5,84.0,2024-02-20,,0.0,ACTIVO,LOC_461,0,,CANAL_06,84.0,0.0
cdc108fcee7b,38cea7394819,2023-09-20,1,0.0,2023-10-20,2023-10-16,130206.0,PAGO,LOC_458,0,,CANAL_02,9.0,1.0
cdc108fcee7b,38cea7394819,2023-09-20,2,0.0,2023-11-20,2023-11-15,130206.0,PAGO,LOC_458,0,,CANAL_02,9.0,1.0
cdc108fcee7b,38cea7394819,2023-09-20,3,0.0,2023-12-20,2023-12-19,130206.0,PAGO,LOC_458,0,,CANAL_02,9.0,1.0
cdc108fcee7b,38cea7394819,2023-09-20,4,9.0,2024-01-20,2024-01-29,130300.0,PAGO,LOC_458,0,,CANAL_02,9.0,1.0
cdc108fcee7b,38cea7394819,2023-09-20,5,0.0,2024-02-20,2024-02-09,131000.0,PAGO,LOC_458,0,,CANAL_02,9.0,1.0
bf18a14969be,7e03083ec95a,2023-09-20,1,0.0,2023-10-20,2023-10-20,130300.0,ACTIVO,LOC_458,1,,CANAL_02,146.0,0.0
bf18a14969be,7e03083ec95a,2023-09-20,2,11.0,2023-11-20,2023-12-01,130200.0,ACTIVO,LOC_458,1,,CANAL_02,146.0,0.0
bf18a14969be,7e03083ec95a,2023-09-20,3,146.0,2023-12-20,,0.0,ACTIVO,LOC_458,1,,CANAL_02,146.0,0.0
bf18a14969be,7e03083ec95a,2023-09-20,4,115.0,2024-01-20,,0.0,ACTIVO,LOC_458,1,,CANAL_02,146.0,0.0
bf18a14969be,7e03083ec95a,2023-09-20,5,84.0,2024-02-20,,0.0,ACTIVO,LOC_458,1,,CANAL_02,146.0,0.0
6dc08d6d7c96,5d44a63874a2,2023-09-20,1,0.0,2023-10-20,2023-10-19,130206.0,PAGO,LOC_220,0,,CANAL_02,0.0,1.0
6dc08d6d7c96,5d44a63874a2,2023-09-20,2,0.0,2023-11-20,2023-11-20,131000.0,PAGO,LOC_220,0,,CANAL_02,0.0,1.0
6dc08d6d7c96,5d44a63874a2,2023-09-20,3,0.0,2023-12-20,2023-12-20,130000.0,PAGO,LOC_220,0,,CANAL_02,0.0,1.0
6dc08d6d7c96,5d44a63874a2,2023-09-20,4,0.0,2024-01-20,2024-01-11,130072.0,PAGO,LOC_220,0,,CANAL_02,0.0,1.0
6dc08d6d7c96,5d44a63874a2,2023-09-20,5,0.0,2024-02-20,2024-02-09,129752.0,PAGO,LOC_220,0,,CANAL_02,0.0,1.0
0ed53f6fbbbc,22ae80770106,2023-09-20,1,25.0,2023-10-20,2023-11-14,130691.0,PAGO,LOC_458,1,,CANAL_06,32.0,
0ed53f6fbbbc,22ae80770106,2023-09-20,2,32.0,2023-11-20,2023-12-22,141000.0,PAGO,LOC_458,1,,CANAL_06,32.0,
0ed53f6fbbbc,22ae80770106,2023-09-20,3,13.0,2023-12-20,2024-01-02,130000.0,PAGO,LOC_458,1,,CANAL_06,32.0,
d880b8a6bfa0,02105bf4c138,2023-09-20,1,207.0,2023-10-20,,0.0,ACTIVO,LOC_647,0,,CANAL_06,207.0,0.0
d880b8a6bfa0,02105bf4c138,2023-09-20,2,176.0,2023-11-20,,0.0,ACTIVO,LOC_647,0,,CANAL_06,207.0,0.0
d880b8a6bfa0,02105bf4c138,2023-09-20,3,146.0,2023-12-20,,0.0,ACTIVO,LOC_647,0,,CANAL_06,207.0,0.0
d880b8a6bfa0,02105bf4c138,2023-09-20,4,115.0,2024-01-20,,0.0,ACTIVO,LOC_647,0,,CANAL_06,207.0,0.0
d880b8a6bfa0,02105bf4c138,2023-09-20,5,84.0,2024-02-20,,0.0,ACTIVO,LOC_647,0,,CANAL_06,207.0,0.0
d880b8a6bfa0,02105bf4c138,2023-09-20,6,55.0,2024-03-20,,0.0,ACTIVO,LOC_647,0,,CANAL_06,207.0,0.0
5863a72a5e49,64a5a2278d6b,2023-09-20,1,0.0,2023-10-20,2023-10-18,110562.0,PAGO,LOC_458,0,,CANAL_02,0.0,1.0
5863a72a5e49,64a5a2278d6b,2023-09-20,2,0.0,2023-11-20,2023-11-20,110562.0,PAGO,LOC_458,0,,CANAL_02,0.0,1.0
5863a72a5e49,64a5a2278d6b,2023-09-20,3,0.0,2023-12-20,2023-12-14,110562.0,PAGO,LOC_458,0,,CANAL_02,0.0,1.0
d5d7df727af4,7e79dfe316e8,2023-09-20,1,0.0,2023-10-20,2023-10-18,130300.0,PAGO,LOC_218,0,,CANAL_06,0.0,1.0
d5d7df727af4,7e79dfe316e8,2023-09-20,2,0.0,2023-11-20,2023-11-18,130700.0,PAGO,LOC_218,0,,CANAL_06,0.0,1.0
d5d7df727af4,7e79dfe316e8,2023-09-20,3,0.0,2023-12-20,2023-12-20,130000.0,PAGO,LOC_218,0,,CANAL_06,0.0,1.0
d5d7df727af4,7e79dfe316e8,2023-09-20,4,0.0,2024-01-20,2024-01-20,130000.0,PAGO,LOC_218,0,,CANAL_06,0.0,1.0
d5d7df727af4,7e79dfe316e8,2023-09-20,5,0.0,2024-02-20,2024-02-20,130000.0,PAGO,LOC_218,0,,CANAL_06,0.0,1.0
45579d59fc3a,248f09d8de0a,2023-09-20,1,0.0,2023-10-20,2023-10-20,130206.0,ACTIVO,LOC_458,1,,CANAL_02,146.0,0.0
45579d59fc3a,248f09d8de0a,2023-09-20,2,9.0,2023-11-20,2023-11-29,130206.0,ACTIVO,LOC_458,1,,CANAL_02,146.0,0.0
45579d59fc3a,248f09d8de0a,2023-09-20,3,146.0,2023-12-20,,0.0,ACTIVO,LOC_458,1,,CANAL_02,146.0,0.0
45579d59fc3a,248f09d8de0a,2023-09-20,4,115.0,2024-01-20,,0.0,ACTIVO,LOC_458,1,,CANAL_02,146.0,0.0
45579d59fc3a,248f09d8de0a,2023-09-20,5,84.0,2024-02-20,,0.0,ACTIVO,LOC_458,1,,CANAL_02,146.0,0.0
8dff70cb0089,aaccdc3098ed,2023-09-20,1,0.0,2023-10-20,2023-10-19,150000.0,PAGO,LOC_458,0,,CANAL_02,1.0,1.0
8dff70cb0089,aaccdc3098ed,2023-09-20,2,0.0,2023-11-20,2023-11-16,120000.0,PAGO,LOC_458,0,,CANAL_02,1.0,1.0
8dff70cb0089,aaccdc3098ed,2023-09-20,3,1.0,2023-12-20,2023-12-21,130000.0,PAGO,LOC_458,0,,CANAL_02,1.0,1.0
8dff70cb0089,aaccdc3098ed,2023-09-20,4,0.0,2024-01-20,2024-01-20,180000.0,PAGO,LOC_458,0,,CANAL_02,1.0,1.0
8dff70cb0089,aaccdc3098ed,2023-09-20,5,0.0,2024-02-20,2024-02-20,67973.0,PAGO,LOC_458,0,,CANAL_02,1.0,1.0
6501e2a269dc,43968b3f2ddd,2023-09-20,1,0.0,2023-10-20,2023-10-20,111000.0,PAGO,LOC_458,1,,CANAL_02,76.0,0.0
6501e2a269dc,43968b3f2ddd,2023-09-20,2,1.0,2023-11-20,2023-11-21,111000.0,PAGO,LOC_458,1,,CANAL_02,76.0,0.0
6501e2a269dc,43968b3f2ddd,2023-09-20,3,76.0,2023-12-20,2024-03-05,127000.0,PAGO,LOC_458,1,,CANAL_02,76.0,0.0
ac597196e5f1,12008779178a,2023-09-21,1,0.0,2023-10-20,2023-10-20,110100.0,PAGO,LOC_220,0,,CANAL_02,6.0,1.0
ac597196e5f1,12008779178a,2023-09-21,2,5.0,2023-11-20,2023-11-20,70000.0,PAGO,LOC_220,0,,CANAL_02,6.0,1.0
ac597196e5f1,12008779178a,2023-09-21,3,6.0,2023-12-20,2023-12-26,107000.0,PAGO,LOC_220,0,,CANAL_02,6.0,1.0
e31279001982,54860ff953fa,2023-09-21,1,0.0,2023-10-20,2023-10-20,111000.0,ACTIVO,LOC_241,1,,CANAL_20,176.0,0.0
e31279001982,54860ff953fa,2023-09-21,2,176.0,2023-11-20,,0.0,ACTIVO,LOC_241,1,,CANAL_20,176.0,0.0
e31279001982,54860ff953fa,2023-09-21,3,146.0,2023-12-20,,0.0,ACTIVO,LOC_241,1,,CANAL_20,176.0,0.0
adbeaf7897ac,3e82a6901da4,2023-09-21,1,75.0,2023-10-20,2024-01-03,110000.0,PAGO,LOC_458,1,,CANAL_02,75.0,0.0
adbeaf7897ac,3e82a6901da4,2023-09-21,2,58.0,2023-11-20,2024-01-17,110000.0,PAGO,LOC_458,1,,CANAL_02,75.0,0.0
adbeaf7897ac,3e82a6901da4,2023-09-21,3,57.0,2023-12-20,2024-02-15,130000.0,PAGO,LOC_458,1,,CANAL_02,75.0,0.0
e7799dfd142f,138beb96a291,2023-09-21,1,12.0,2023-10-20,2023-11-01,110000.0,PAGO,LOC_655,0,,CANAL_02,74.0,0.0
e7799dfd142f,138beb96a291,2023-09-21,2,74.0,2023-11-20,2024-02-02,230800.0,PAGO,LOC_655,0,,CANAL_02,74.0,0.0
e7799dfd142f,138beb96a291,2023-09-21,3,0.0,2023-12-20,,0.0,PAGO,LOC_655,0,,CANAL_02,74.0,0.0
22208f605ffb,98464a9ede73,2023-09-21,1,207.0,2023-10-20,,0.0,ACTIVO,LOC_558,1,,CANAL_02,207.0,0.0
22208f605ffb,98464a9ede73,2023-09-21,2,176.0,2023-11-20,,0.0,ACTIVO,LOC_558,1,,CANAL_02,207.0,0.0
22208f605ffb,98464a9ede73,2023-09-21,3,146.0,2023-12-20,,0.0,ACTIVO,LOC_558,1,,CANAL_02,207.0,0.0
0e692c1bc839,71e83f2f7c9d,2023-09-21,1,7.0,2023-10-20,2023-10-27,120000.0,PAGO,LOC_502,1,,CANAL_02,7.0,1.0
0e692c1bc839,71e83f2f7c9d,2023-09-21,2,4.0,2023-11-20,2023-11-24,110000.0,PAGO,LOC_502,1,,CANAL_02,7.0,1.0
0e692c1bc839,71e83f2f7c9d,2023-09-21,3,0.0,2023-12-20,2023-12-19,101686.0,PAGO,LOC_502,1,,CANAL_02,7.0,1.0
b137532e425e,fdb504c3a39c,2023-09-21,1,207.0,2023-10-20,,0.0,ACTIVO,LOC_458,1,,CANAL_20,207.0,0.0
b137532e425e,fdb504c3a39c,2023-09-21,2,176.0,2023-11-20,,0.0,ACTIVO,LOC_458,1,,CANAL_20,207.0,0.0
b137532e425e,fdb504c3a39c,2023-09-21,3,146.0,2023-12-20,,0.0,ACTIVO,LOC_458,1,,CANAL_20,207.0,0.0
24be145f86ec,51a2436aa888,2023-09-21,1,1.0,2023-10-20,2023-10-21,112000.0,PAGO,LOC_435,1,,CANAL_20,1.0,1.0
24be145f86ec,51a2436aa888,2023-09-21,2,0.0,2023-11-20,2023-11-20,109124.0,PAGO,LOC_435,1,,CANAL_20,1.0,1.0
24be145f86ec,51a2436aa888,2023-09-21,3,0.0,2023-12-20,2023-12-17,110560.0,PAGO,LOC_435,1,,CANAL_20,1.0,1.0
89d5fce48c49,492d6e4ce6fd,2023-09-21,1,0.0,2023-10-20,2023-10-18,130206.0,PAGO,LOC_458,0,,CANAL_20,12.0,1.0
89d5fce48c49,492d6e4ce6fd,2023-09-21,2,10.0,2023-11-20,2023-11-30,131000.0,PAGO,LOC_458,0,,CANAL_20,12.0,1.0
89d5fce48c49,492d6e4ce6fd,2023-09-21,3,8.0,2023-12-20,2023-12-28,135000.0,PAGO,LOC_458,0,,CANAL_20,12.0,1.0
89d5fce48c49,492d6e4ce6fd,2023-09-21,4,12.0,2024-01-20,2024-02-01,124618.0,PAGO,LOC_458,0,,CANAL_20,12.0,1.0
89d5fce48c49,492d6e4ce6fd,2023-09-21,5,10.0,2024-02-20,2024-03-01,130206.0,PAGO,LOC_458,0,,CANAL_20,12.0,1.0
b0c24a3850f2,fadaa97bb166,2023-09-21,1,207.0,2023-10-20,,0.0,ACTIVO,LOC_220,0,,CANAL_02,207.0,0.0
b0c24a3850f2,fadaa97bb166,2023-09-21,2,176.0,2023-11-20,,0.0,ACTIVO,LOC_220,0,,CANAL_02,207.0,0.0
b0c24a3850f2,fadaa97bb166,2023-09-21,3,146.0,2023-12-20,,0.0,ACTIVO,LOC_220,0,,CANAL_02,207.0,0.0
b0c24a3850f2,fadaa97bb166,2023-09-21,4,115.0,2024-01-20,,0.0,ACTIVO,LOC_220,0,,CANAL_02,207.0,0.0
b0c24a3850f2,fadaa97bb166,2023-09-21,5,84.0,2024-02-20,,0.0,ACTIVO,LOC_220,0,,CANAL_02,207.0,0.0
05606d7a38a0,88e8c93f913a,2023-09-21,1,0.0,2023-10-20,2023-10-20,130800.0,PAGO,LOC_458,0,,CANAL_02,32.0,
05606d7a38a0,88e8c93f913a,2023-09-21,2,11.0,2023-11-20,2023-12-01,130000.0,PAGO,LOC_458,0,,CANAL_02,32.0,
05606d7a38a0,88e8c93f913a,2023-09-21,3,14.0,2023-12-20,2024-01-03,129900.0,PAGO,LOC_458,0,,CANAL_02,32.0,
05606d7a38a0,88e8c93f913a,2023-09-21,4,21.0,2024-01-20,2024-02-10,130000.0,PAGO,LOC_458,0,,CANAL_02,32.0,
05606d7a38a0,88e8c93f913a,2023-09-21,5,32.0,2024-02-20,2024-03-23,143000.0,PAGO,LOC_458,0,,CANAL_02,32.0,
16372f4f98ba,e224e1a7f5ee,2023-09-21,1,207.0,2023-10-20,2024-02-12,50000.0,ACTIVO,LOC_482,1,,CANAL_02,207.0,0.0
16372f4f98ba,e224e1a7f5ee,2023-09-21,2,176.0,2023-11-20,,0.0,ACTIVO,LOC_482,1,,CANAL_02,207.0,0.0
16372f4f98ba,e224e1a7f5ee,2023-09-21,3,146.0,2023-12-20,,0.0,ACTIVO,LOC_482,1,,CANAL_02,207.0,0.0
1d73f7b5f992,12ce7598bb8c,2023-09-21,1,13.0,2023-10-20,2023-11-02,111000.0,PAGO,LOC_595,0,,CANAL_02,15.0,1.0
1d73f7b5f992,12ce7598bb8c,2023-09-21,2,15.0,2023-11-20,2023-12-05,111000.0,PAGO,LOC_595,0,,CANAL_02,15.0,1.0
1d73f7b5f992,12ce7598bb8c,2023-09-21,3,0.0,2023-12-20,2023-12-13,111000.0,PAGO,LOC_595,0,,CANAL_02,15.0,1.0
331fb9ed5b4b,d9382bd41a7b,2023-09-21,1,0.0,2023-10-20,2023-10-20,130206.0,ACTIVO,LOC_505,1,,CANAL_02,176.0,0.0
331fb9ed5b4b,d9382bd41a7b,2023-09-21,2,176.0,2023-11-20,,0.0,ACTIVO,LOC_505,1,,CANAL_02,176.0,0.0
331fb9ed5b4b,d9382bd41a7b,2023-09-21,3,146.0,2023-12-20,,0.0,ACTIVO,LOC_505,1,,CANAL_02,176.0,0.0
331fb9ed5b4b,d9382bd41a7b,2023-09-21,4,115.0,2024-01-20,,0.0,ACTIVO,LOC_505,1,,CANAL_02,176.0,0.0
331fb9ed5b4b,d9382bd41a7b,2023-09-21,5,84.0,2024-02-20,,0.0,ACTIVO,LOC_505,1,,CANAL_02,176.0,0.0
c2ea9bf3c785,d003c524c618,2023-09-21,1,207.0,2023-10-20,,0.0,ACTIVO,LOC_451,1,,CANAL_20,207.0,0.0
c2ea9bf3c785,d003c524c618,2023-09-21,2,176.0,2023-11-20,,0.0,ACTIVO,LOC_451,1,,CANAL_20,207.0,0.0
c2ea9bf3c785,d003c524c618,2023-09-21,3,146.0,2023-12-20,,0.0,ACTIVO,LOC_451,1,,CANAL_20,207.0,0.0
0af72040e4ff,c1c1bcfd4471,2023-09-21,1,207.0,2023-10-20,2024-02-12,100000.0,ACTIVO,LOC_458,1,,CANAL_02,207.0,0.0
0af72040e4ff,c1c1bcfd4471,2023-09-21,2,176.0,2023-11-20,,0.0,ACTIVO,LOC_458,1,,CANAL_02,207.0,0.0
0af72040e4ff,c1c1bcfd4471,2023-09-21,3,146.0,2023-12-20,,0.0,ACTIVO,LOC_458,1,,CANAL_02,207.0,0.0
f0b0aec0ca6a,2dc8dece0f42,2023-09-21,1,0.0,2023-10-20,2023-10-20,110562.0,PAGO,LOC_458,1,,CANAL_02,1.0,1.0
f0b0aec0ca6a,2dc8dece0f42,2023-09-21,2,0.0,2023-11-20,2023-11-20,110562.0,PAGO,LOC_458,1,,CANAL_02,1.0,1.0
f0b0aec0ca6a,2dc8dece0f42,2023-09-21,3,1.0,2023-12-20,2023-12-21,111000.0,PAGO,LOC_458,1,,CANAL_02,1.0,1.0
181eafa7e817,c96f12ebe6c6,2023-09-21,1,53.0,2023-11-05,2023-12-28,236000.0,PAGO,LOC_505,1,,CANAL_06,53.0,
181eafa7e817,c96f12ebe6c6,2023-09-21,2,38.0,2023-12-05,2024-01-12,96400.0,PAGO,LOC_505,1,,CANAL_06,53.0,
181eafa7e817,c96f12ebe6c6,2023-09-21,3,0.0,2024-01-05,,0.0,PAGO,LOC_505,1,,CANAL_06,53.0,
2b1db329df03,9839aa693fbf,2023-09-21,1,0.0,2023-11-05,2023-11-05,120000.0,PAGO,LOC_505,1,,CANAL_20,0.0,1.0
2b1db329df03,9839aa693fbf,2023-09-21,2,0.0,2023-12-05,2023-12-04,102000.0,PAGO,LOC_505,1,,CANAL_20,0.0,1.0
2b1db329df03,9839aa693fbf,2023-09-21,3,0.0,2024-01-05,2024-01-05,109500.0,PAGO,LOC_505,1,,CANAL_20,0.0,1.0
5b214d3d59d3,9faca23c25d9,2023-09-21,1,4.0,2023-11-05,2023-11-09,130500.0,PAGO,LOC_045,0,,CANAL_06,11.0,1.0
5b214d3d59d3,9faca23c25d9,2023-09-21,2,8.0,2023-12-05,2023-12-13,130000.0,PAGO,LOC_045,0,,CANAL_06,11.0,1.0
5b214d3d59d3,9faca23c25d9,2023-09-21,3,4.0,2024-01-05,2024-01-09,130500.0,PAGO,LOC_045,0,,CANAL_06,11.0,1.0
5b214d3d59d3,9faca23c25d9,2023-09-21,4,4.0,2024-02-05,2024-02-09,130000.0,PAGO,LOC_045,0,,CANAL_06,11.0,1.0
5b214d3d59d3,9faca23c25d9,2023-09-21,5,11.0,2024-03-05,2024-03-16,130100.0,PAGO,LOC_045,0,,CANAL_06,11.0,1.0
fa4101deed83,67ca84d49582,2023-09-21,1,207.0,2023-10-20,,0.0,ACTIVO,LOC_066,1,,CANAL_02,207.0,0.0
fa4101deed83,67ca84d49582,2023-09-21,2,176.0,2023-11-20,,0.0,ACTIVO,LOC_066,1,,CANAL_02,207.0,0.0
fa4101deed83,67ca84d49582,2023-09-21,3,146.0,2023-12-20,,0.0,ACTIVO,LOC_066,1,,CANAL_02,207.0,0.0
e3fd61e1c196,9a72ba341879,2023-09-21,1,68.0,2023-11-05,2024-01-12,232000.0,PAGO,LOC_458,1,,CANAL_06,93.0,0.0
e3fd61e1c196,9a72ba341879,2023-09-21,2,93.0,2023-12-05,2024-03-07,113108.0,PAGO,LOC_458,1,,CANAL_06,93.0,0.0
e3fd61e1c196,9a72ba341879,2023-09-21,3,0.0,2024-01-05,,0.0,PAGO,LOC_458,1,,CANAL_06,93.0,0.0
