credito_id_anon,max_dias_retraso,target
79f1b2d64748,176.0,0.0
79ff831a86d7,556.0,0.0
7a04f8195c3f,607.0,0.0
7a0aafd8745c,2.0,1.0
7a18fd962ba5,252.0,0.0
7a2011c5b1c0,2.0,1.0
7a298636d013,0.0,1.0
7a2ce8142760,360.0,0.0
7a3369251c71,299.0,0.0
7a34391389fb,329.0,0.0
7a37513ef891,464.0,0.0
7a3ca60893ff,4.0,1.0
7a3f6d73aa6e,0.0,1.0
7a482a4d8e49,4.0,1.0
7a4f049c4baa,4.0,1.0
7a564f139992,283.0,0.0
7a593befc414,0.0,1.0
7a5c2ac6353b,0.0,1.0
7a62e712ac62,0.0,1.0
7a642ee1d37b,1.0,1.0
7a66603aeeed,0.0,1.0
7a6e5c963cb2,99.0,0.0
7a7a500feb68,70.0,0.0
7a8657efcfdf,29.0,1.0
7a8cc4740854,464.0,0.0
7a8fa349a946,623.0,0.0
7a989afd4ee2,9.0,1.0
7a999e99a0b3,421.0,0.0
7a9f4cdac4d1,396.0,0.0
7aa085a5981a,191.0,0.0
7aaa5f439b68,84.0,0.0
7aac99e90b39,24.0,1.0
7aae9a940dc4,1.0,1.0
7aafa99407aa,38.0,
7ab7a390b14e,0.0,1.0
7abc3a9dfc62,464.0,0.0
7ac4c093feae,124.0,0.0
7ac5a9954cfd,176.0,0.0
7ad1ca88e2a4,24.0,1.0
7ad714845ffa,2.0,1.0
7ad9d6e4c94f,766.0,0.0
7ae1c3ac3f74,0.0,1.0
7aee89bb2330,556.0,0.0
7afbac5c9e46,0.0,1.0
7afd75e17e93,55.0,
7affb8177523,1.0,1.0
7b0502a3c5ed,161.0,0.0
7b0afe599cbe,4.0,1.0
7b1572115e93,7.0,1.0
7b1bbf958f59,526.0,0.0
7b22c8292ed1,70.0,0.0
7b27a4049f2f,5.0,1.0
7b2a471e5299,0.0,1.0
7b39252507ff,0.0,1.0
7b3c672cb8a9,587.0,0.0
7b3fe400ed10,35.0,
7b4c283553ca,0.0,1.0
7b4e7b17304e,0.0,1.0
7b50e52251c3,24.0,1.0
7b52c3ae7233,146.0,0.0
7b593183804f,344.0,0.0
7b5a84057f63,283.0,0.0
7b5e5920889c,390.0,0.0
7b62de2abfbd,526.0,0.0
7b7d79c53c6f,18.0,1.0
7b8ddebf0159,1.0,1.0
7b97ce749bf4,1.0,1.0
7bac7d069cba,0.0,1.0
7bacb06a2ce5,375.0,0.0
7bad700a1303,25.0,1.0
7bb4051b84b2,592.0,0.0
7bb7f08925b3,0.0,1.0
7bbeebd1a977,375.0,0.0
7bc2fbd33dec,654.0,0.0
7bc83fd3a5ed,0.0,1.0
7bd0670c0289,526.0,0.0
7bd1f597e785,592.0,0.0
7bd684b1a4ed,61.0,0.0
7bdef5e728ea,0.0,1.0
7becc8bc9176,495.0,0.0
7bef26a3e391,0.0,1.0
7bf1b5c487e0,207.0,0.0
7c08f66c565b,11.0,1.0
7c166764d908,10.0,1.0
7c1e59a5ce18,0.0,1.0
7c37f5e48859,360.0,0.0
7c39de2a8b03,191.0,0.0
7c4175271556,464.0,0.0
7c417cbe0bf7,9.0,1.0
7c4fb1199b02,0.0,1.0
7c5811a074ed,0.0,1.0
7c705b38cbe3,299.0,0.0
7c8ac3b60e79,0.0,1.0
7c8fcc5990ca,13.0,1.0
7c9048a875fa,130.0,0.0
7c92eb04feed,2.0,1.0
7c97068821fb,375.0,0.0
7c9e05341f55,669.0,0.0
7ca381197ac2,7.0,1.0
7ca6eaaf574d,10.0,1.0
7cb27cca8815,480.0,0.0
7cb3a823979e,0.0,1.0
7cbfdd5cdd57,0.0,1.0
7ccc79cac771,24.0,1.0
7cd9b8e2e788,0.0,1.0
7cda143c8845,55.0,
7cddae6b60eb,0.0,1.0
7ce98f4d2e9a,0.0,1.0
7ced444971b8,24.0,1.0
7cf1834a2bde,39.0,
7cfb02b0c2a2,25.0,1.0
7d08a943c332,7.0,1.0
7d0af44b9a21,375.0,0.0
7d117ff7078b,252.0,0.0
7d129b50f3d1,344.0,0.0
7d1395b9400f,161.0,0.0
7d15692d8220,3.0,1.0
7d1abb44e804,8.0,1.0
7d1cedb4f87b,0.0,1.0
7d26e5f8daca,375.0,0.0
7d294d15eef5,1.0,1.0
7d2ddd8a6fbb,44.0,
7d2fdc719e3d,146.0,0.0
7d36cd09b2d6,572.0,0.0
7d498736774a,36.0,
7d49b176e4d5,314.0,0.0
7d4bc8cc586d,464.0,0.0
7d4ff45ef345,161.0,0.0
7d56d69d56d2,0.0,1.0
7d6b0175c689,0.0,1.0
7d6c201100d7,314.0,0.0
7d7043e13acc,1.0,1.0
7d7220063bb5,25.0,1.0
7d758b940c85,9.0,1.0
7d81a24d9028,464.0,0.0
7d81dc32099c,28.0,1.0
7d83cff38b3f,146.0,0.0
7d8558895d26,70.0,0.0
7d86b61f165c,638.0,0.0
7d86c02f6ac3,39.0,
7d87af34ef87,144.0,0.0
7d90bdd362bc,556.0,0.0
7d955dea40de,73.0,0.0
7d97a951ad54,0.0,1.0
7d9847068d0a,623.0,0.0
7da03d41207f,526.0,0.0
7da8d17dcd42,0.0,1.0
7dad182a88cc,3.0,1.0
7dae8ec41eba,9.0,1.0
7db8ec16853b,17.0,1.0
7db9803d89a8,0.0,1.0
7dbae5576b18,0.0,1.0
7dbd3573cb98,99.0,0.0
7dc2bbaedc62,572.0,0.0
7dc39e9d83f3,436.0,0.0
7dc5d785ff60,360.0,0.0
7dc6a54bbc9a,0.0,1.0
7dd1254d7dc4,299.0,0.0
7dd52c5c3a46,495.0,0.0
7dd55010b258,30.0,1.0
7debcc9161b3,436.0,0.0
7df5e098acab,1.0,1.0
7dfce3d78704,17.0,1.0
7e0aaf79d8b2,252.0,0.0
7e0d6d39cdd9,13.0,1.0
7e10def3cbfe,2.0,1.0
7e1a6902518e,252.0,0.0
7e1c80a64beb,4.0,1.0
7e1c8853ae75,329.0,0.0
7e1d9ece45c1,22.0,1.0
7e22bb30a6a1,11.0,1.0
7e2dfdeaf766,0.0,1.0
7e3c6511f9f8,237.0,0.0
7e46836ff90c,3.0,1.0
7e48470c1c30,0.0,1.0
7e4a3f94893a,70.0,0.0
7e525538232e,252.0,0.0
7e52fc38992d,35.0,
7e56e56c7356,344.0,0.0
7e58577371f3,39.0,
7e5a6ace2986,130.0,0.0
7e627a4bbede,1.0,1.0
7e67dd04fa6f,436.0,0.0
7e6b4ac30f0b,495.0,0.0
7e6ed2ed5e18,55.0,
7e7370813973,0.0,1.0
7e7465bac689,709.0,0.0
7e7bf1ab886d,27.0,1.0
7e7e42ba9d4c,39.0,
7e803fb2b5dc,2.0,1.0
7e810b926a46,1.0,1.0
7e861e239005,8.0,1.0
7e9244319195,511.0,0.0
7ea6b01c7455,9.0,1.0
7ea72bdbf7b4,0.0,1.0
7ea748a46096,24.0,1.0
7ea928802490,314.0,0.0
7eb05ce8ae09,0.0,1.0
7eb0f5234a93,0.0,1.0
7eb3719911f0,3.0,1.0
7eb5cd6cefc4,130.0,0.0
7eb6b9c20dc5,0.0,1.0
7ebceaf5a5dd,495.0,0.0
7ec5589d1c79,65.0,0.0
7ec5804601bf,191.0,0.0
7ec75f62e98f,480.0,0.0
7ec8f803bdc8,0.0,1.0
7ecbb73e8568,118.0,0.0
7eccf65cb1b6,449.0,0.0
7ed8511507ac,541.0,0.0
7edecec8c988,88.0,0.0
7edfaca20307,222.0,0.0
7ef1cdca7045,0.0,1.0
7ef8566a72d9,0.0,1.0
7efdf183eb9b,0.0,1.0
7effae65f15b,32.0,
7effb32c7521,511.0,0.0
7f0390869805,6.0,1.0
7f0c0c48c58c,115.0,0.0
7f0ee805ee33,0.0,1.0
7f1021d937f4,176.0,0.0
7f24b6b2fd9a,464.0,0.0
7f34f51346b5,55.0,
7f361c8bef52,0.0,1.0
7f3ad0c5413f,26.0,1.0
7f3c38bfbe41,15.0,1.0
7f3c5af7e1cc,480.0,0.0
7f550b78c55f,0.0,1.0
7f63af360c57,95.0,0.0
7f6807bca77e,556.0,0.0
7f6b7620ea64,9.0,1.0
7f72977e7d20,0.0,1.0
7f73f5a11754,11.0,1.0
7f7ff5ef645d,3.0,1.0
7f80e018bd68,176.0,0.0
7f812a92e6c4,1.0,1.0
7f83fac48361,130.0,0.0
7f877b4b7b55,21.0,1.0
7f87988b4dbf,0.0,1.0
7f8a5a3632db,0.0,1.0
7f92912347bf,0.0,1.0
7f967e9581fd,24.0,1.0
7fa8bae622f9,329.0,0.0
7fc106f1f6a2,99.0,0.0
7fce3a4b6026,0.0,1.0
7fd070e3a163,360.0,0.0
7fd9cb4aa1a4,495.0,0.0
7fdacfbd1f2f,464.0,0.0
7fdef8692cc1,0.0,1.0
7fe3d96a1432,9.0,1.0
7fe71da5182b,115.0,0.0
7fffd5e9b1db,2.0,1.0
800151901c1b,495.0,0.0
80101f3971c3,541.0,0.0
80104e244052,390.0,0.0
801458a59d5d,0.0,1.0
801587957dcb,684.0,0.0
80235836595e,405.0,0.0
8031d9e24137,464.0,0.0
8033e813c77f,0.0,1.0
803c44c620c4,0.0,1.0
803cc2b713d8,4.0,1.0
8041e4192980,541.0,0.0
8056d320c6e0,23.0,1.0
805f38e320fb,207.0,0.0
80607cd64560,55.0,
806094a78731,480.0,0.0
806332dcb88b,0.0,1.0
8068ef064c1d,0.0,1.0
806c8defcc58,5.0,1.0
8075608911f8,237.0,0.0
8077bb69f8e5,314.0,0.0
808a92f97c78,14.0,1.0
80a1d805db1e,84.0,0.0
80aa45edd47c,464.0,0.0
80b2184aa603,0.0,1.0
80ba4a41b929,375.0,0.0
80c636258ecd,405.0,0.0
80c6383b9906,0.0,1.0
80c95bd59fdf,84.0,0.0
80d5073990eb,70.0,0.0
80dd5d385f2f,51.0,
80ff828a55f8,26.0,1.0
810241e649cd,375.0,0.0
81082b5a04ab,16.0,1.0
810a0069e33b,638.0,0.0
810e159ce3d5,99.0,0.0
81162f370f60,5.0,1.0
8119e4bbcab4,0.0,1.0
811e7831ed9a,0.0,1.0
812f550efc96,0.0,1.0
8131256f81ff,84.0,0.0
8137599b8a72,375.0,0.0
813a4127743d,480.0,0.0
8144c021a508,2.0,1.0
814bd816a3d1,23.0,1.0
814c9261ef6a,77.0,0.0
81710fd6e308,360.0,0.0
8173ea9da86c,0.0,1.0
817f07907dee,10.0,1.0
817fe6221f93,108.0,0.0
8185500e498a,1.0,1.0
8198b1af2492,1.0,1.0
81a7bac99876,375.0,0.0
81ada9ec849b,191.0,0.0
81afc99fcdac,0.0,1.0
81b12558bcd2,8.0,1.0
81b5da7cb9bb,55.0,
81c2e365aac7,329.0,0.0
81c66436c6b8,0.0,1.0
81c9680e5772,0.0,1.0
81c9e36f87b6,1.0,1.0
81cf65e3a921,176.0,0.0
81d3226d4982,1.0,1.0
81da2cfc1e3f,130.0,0.0
81de04a5f782,449.0,0.0
81e47b644353,0.0,1.0
81e8503aca33,237.0,0.0
81eb808c10c7,3.0,1.0
81ebbf933b97,480.0,0.0
81ec43467f8a,191.0,0.0
81f5e6e1fdf9,70.0,0.0
81f84f37dad4,1.0,1.0
81f8cce74e31,480.0,0.0
81ff804fec27,12.0,1.0
820661bf1b24,390.0,0.0
820a498e064b,20.0,1.0
8210022cad14,24.0,1.0
8211a48f9167,0.0,1.0
821473bab526,48.0,
8214e5342ac2,0.0,1.0
8215a1b26009,157.0,0.0
8220c39cbf01,5.0,1.0
822493b8bba4,10.0,1.0
8229cc8427e7,0.0,1.0
82333f699f96,8.0,1.0
8234d92d331b,572.0,0.0
8238be435fec,495.0,0.0
823a5a2828bf,2.0,1.0
823c690a4d6c,0.0,1.0
8241e2ae6b69,1.0,1.0
8247218482c3,73.0,0.0
824d6a069428,0.0,1.0
824e3d179aa5,130.0,0.0
825263c14a94,115.0,0.0
825c295fe338,638.0,0.0
8262f121c11b,24.0,1.0
8263e50da803,1.0,1.0
826bae8482d4,329.0,0.0
826f6275ca40,480.0,0.0
8277f6ba7264,1.0,1.0
827ba4e80e3a,2.0,1.0
827d71f58bc7,0.0,1.0
827deff51a79,390.0,0.0
8286d113956f,3.0,1.0
828e8647452f,495.0,0.0
828f373d9870,6.0,1.0
828f910bafb1,449.0,0.0
82913a824501,222.0,0.0
8295fd9576d8,1.0,1.0
82a615808a02,39.0,
82a8accb1545,237.0,0.0
82b062c6533b,592.0,0.0
82b2ca51f032,14.0,1.0
82b556648232,24.0,1.0
82bc790a8bf0,480.0,0.0
82c1a2f446fd,511.0,0.0
82cc9ecf05bf,0.0,1.0
82d71bc531dc,329.0,0.0
82e9397c3dd3,1.0,1.0
82fc49b6b5ad,9.0,1.0
82fcf6ad897d,4.0,1.0
82fd2b52e5d8,0.0,1.0
8303c35cc76f,4.0,1.0
830f0210300a,495.0,0.0
8311a46cd8f7,207.0,0.0
8316bb89205a,556.0,0.0
8319739c65b0,2.0,1.0
831a95a3835c,2.0,1.0
831e8691d41c,30.0,1.0
8327e8ea8c7e,130.0,0.0
833bf7777d7d,572.0,0.0
83444ccc6d0a,9.0,1.0
834568d50a1f,70.0,0.0
8347a8bb5f19,9.0,1.0
834a9b84c0d1,1.0,1.0
83555fbbc2c6,0.0,1.0
835b8c3ea5d2,314.0,0.0
835ba3c05883,39.0,
835d88a3516d,1.0,1.0
835f85a288cd,390.0,0.0
8371f12ec33f,0.0,1.0
8380db6ae740,0.0,1.0
838303b3d30b,314.0,0.0
8384721bc549,252.0,0.0
838956ebbe86,344.0,0.0
839670b239ef,421.0,0.0
839d7fdace91,70.0,0.0
83a768036804,375.0,0.0
83ad0422f345,0.0,1.0
83b1bdfb1b8c,0.0,1.0
83b7d14d0874,17.0,1.0
83bdb4c989ad,0.0,1.0
83c39631be00,10.0,1.0
83d349433be3,55.0,
83db64ad55b6,360.0,0.0
83e114bc7d21,39.0,
83eb812b3caa,252.0,0.0
83f0b37d2acd,176.0,0.0
83f1d6a7895e,20.0,1.0
8407672fb6a7,0.0,1.0
840fcc502bc5,480.0,0.0
84207e8c5fce,0.0,1.0
842575183095,638.0,0.0
8427cda1220d,0.0,1.0
842e92996255,0.0,1.0
8431398e2c29,0.0,1.0
84377aa49a75,24.0,1.0
8439591abb26,360.0,0.0
8441aedca6c6,2.0,1.0
844260f7ee09,0.0,1.0
844657ffe594,24.0,1.0
8449d063b3f3,5.0,1.0
844cd4e667e3,0.0,1.0
844cd4f10861,556.0,0.0
844ed0399ca2,84.0,0.0
8450ed7a9f7d,30.0,1.0
8457674d422f,375.0,0.0
84616bec4057,48.0,
84632817ab31,5.0,1.0
84641814595b,0.0,1.0
846c7e162a52,25.0,1.0
846c825af10b,266.0,0.0
847215a27cd8,161.0,0.0
8472aa0fb2cb,39.0,
8477ac535a8c,0.0,1.0
8479045477c6,0.0,1.0
84903be28fb9,0.0,1.0
8492a12b5806,1.0,1.0
84965d1bad86,176.0,0.0
849738b2e500,99.0,0.0
84a4d2eb2a22,495.0,0.0
84b2541a1ab0,0.0,1.0
84b28a96d8e5,5.0,1.0
84bf4ac2f2ee,24.0,1.0
84bf8adc048a,5.0,1.0
84c189cf33fa,39.0,
84c1a7c8bb94,25.0,1.0
84c1f1ae332d,17.0,1.0
84c551e6ef7d,0.0,1.0
84c69db73fae,511.0,0.0
84cde5b67329,1.0,1.0
84cf4ecfc4a8,176.0,0.0
84d1926cfddc,47.0,
84da8dc35a3d,0.0,1.0
84dc4a028ae5,405.0,0.0
84dce1ce63b2,13.0,1.0
84e298ec407a,9.0,1.0
84e56ff12a5d,25.0,1.0
84f6b4f635b6,541.0,0.0
84ff23d97782,0.0,1.0
8501e8944bdf,0.0,1.0
850554bb60d3,70.0,0.0
85094ed25abf,495.0,0.0
8515fba476ee,1.0,1.0
8529ca4dcb8b,10.0,1.0
852a6a41c268,252.0,0.0
853401b9f26b,1.0,1.0
853b97951cdc,70.0,0.0
8542b49add26,1.0,1.0
8543049f0bad,84.0,0.0
854cb719f345,3.0,1.0
854de0c5879e,10.0,1.0
854f4045e25e,344.0,0.0
854f59aafc1f,8.0,1.0
855164250636,191.0,0.0
855856e14d15,24.0,1.0
855a3300ace2,526.0,0.0
855ed9fa756c,283.0,0.0
856414667a43,237.0,0.0
856d3393ac3a,4.0,1.0
856e82bd1ca0,375.0,0.0
8573f606c1e8,25.0,1.0
8577fe21fbe2,55.0,
8587b5977e17,70.0,0.0
858f36ed53be,1.0,1.0
85933b9fd6da,4.0,1.0
8594a5efd637,0.0,1.0
8596cbb248ae,85.0,0.0
859bdccf2f0c,1.0,1.0
859e5d16d095,541.0,0.0
85a4d3eec786,638.0,0.0
85a5d1a64501,375.0,0.0
85b1d47a3273,207.0,0.0
85b28eb1bd82,70.0,0.0
85b7eb79fb0b,70.0,0.0
85bc31c3b03a,9.0,1.0
85c205264fa3,11.0,1.0
85c57897ccf9,161.0,0.0
85ccc81f11e1,0.0,1.0
85d0878d6479,511.0,0.0
85d1077af010,41.0,
85d300ec5274,9.0,1.0
85e17faf42ac,24.0,1.0
85ececd8070b,176.0,0.0
85ef0b759852,480.0,0.0
85f532f9563e,11.0,1.0
8616ec4e663c,19.0,1.0
86236a1a7be2,0.0,1.0
8638f8af5945,25.0,1.0
8639a42f7382,5.0,1.0
86429efabfc1,0.0,1.0
8643ff01a9d0,511.0,0.0
86472733caf0,0.0,1.0
864c4d0eebf3,268.0,0.0
864e9ad71252,0.0,1.0
86518725f977,26.0,1.0
8651e4ca0dfe,252.0,0.0
8656c1958efa,299.0,0.0
8658a9a2a4d6,15.0,1.0
865c94f87fa4,9.0,1.0
865caae58073,70.0,0.0
865da3f1c276,29.0,1.0
86767b10f1ea,115.0,0.0
8677b6572c01,0.0,1.0
8677f452e104,556.0,0.0
867e910880dc,70.0,0.0
8694b561cdea,449.0,0.0
869a6157d722,1.0,1.0
86a2bb546c6b,607.0,0.0
86aab60b3b8b,431.0,0.0
86ab984012f5,9.0,1.0
86ae32da6d2d,191.0,0.0
86aff7cf20f6,1.0,1.0
86b2985c8af5,0.0,1.0
86b5055a49dc,14.0,1.0
86bbb760bf5a,359.0,0.0
86bd7a0a647c,0.0,1.0
86c151a3c9f4,117.0,0.0
86c6a7d966b9,27.0,1.0
86cfda1907a3,1.0,1.0
86d69e399790,0.0,1.0
86d7d5b1d8f9,556.0,0.0
86d8956ccadd,15.0,1.0
86e09a1aa4cf,0.0,1.0
86ebb039b6e4,31.0,
86fd03ce400a,112.0,0.0
86fecaa82ba3,30.0,1.0
870034ddace5,29.0,1.0
870afce677a2,12.0,1.0
87181b84cc22,32.0,
871a54d7ee01,375.0,0.0
872e72572751,7.0,1.0
873ad574fa91,299.0,0.0
873e0ef26ee0,70.0,0.0
873e76cee708,252.0,0.0
874f4841a349,237.0,0.0
87511800494f,329.0,0.0
875fdcd9c1cd,2.0,1.0
876545d810cc,1.0,1.0
8769abbe3275,0.0,1.0
876d73cab5c4,541.0,0.0
8770733f2985,191.0,0.0
8775f7b2d680,4.0,1.0
87810b7c0265,0.0,1.0
87815438d051,3.0,1.0
878f3e3d0a7d,449.0,0.0
8795feab88ed,0.0,1.0
879db82d0a83,2.0,1.0
87ac6237ce98,380.0,0.0
87c141104763,268.0,0.0
87cd7ba368c3,8.0,1.0
87d0d5de1ff9,405.0,0.0
87e5d8d25998,4.0,1.0
87ebbeaed283,9.0,1.0
87ecfae6f156,2.0,1.0
87f086947f75,375.0,0.0
87f2eb900103,99.0,0.0
87f587c5d9bb,421.0,0.0
87f58f510f47,495.0,0.0
8808ad517a33,375.0,0.0
881623c2bfe9,0.0,1.0
8816a0f5a6e6,0.0,1.0
882233416141,3.0,1.0
8829969af076,556.0,0.0
883c00beb55f,115.0,0.0
883f7831b1cc,360.0,0.0
884944279430,0.0,1.0
885c747bacaa,541.0,0.0
88678fc200e3,12.0,1.0
8879438c925a,556.0,0.0
8883df25cf6a,99.0,0.0
888906596a5a,360.0,0.0
889363e1a478,7.0,1.0
8894d4f28efc,607.0,0.0
889834097649,3.0,1.0
889a5632bdf0,541.0,0.0
889cc76eb7e5,0.0,1.0
88a6e4aea929,4.0,1.0
88afcd12b06d,344.0,0.0
88b40804a9d8,0.0,1.0
88c8e1eb0970,19.0,1.0
88d3f0077b88,0.0,1.0
88d40ec24b97,3.0,1.0
88e2a45181b4,390.0,0.0
88e8b9ae367a,556.0,0.0
88f2dde5bb16,312.0,0.0
88f49a8347d8,29.0,1.0
88f54b691b4a,0.0,1.0
88f7312fbd31,3.0,1.0
88fc0764c92a,207.0,0.0
8900faf61e6f,29.0,1.0
890432865710,115.0,0.0
890e68c42b94,0.0,1.0
890fc09d0b33,84.0,0.0
8924d2045480,541.0,0.0
8928664fd1fe,0.0,1.0
892a264d4710,20.0,1.0
892d84c481bf,268.0,0.0
892fdbfa1d40,20.0,1.0
893d30bc1837,24.0,1.0
8947ac456ffe,727.0,0.0
89496652021d,0.0,1.0
894db6cdd4c4,10.0,1.0
8964cd13e2a9,449.0,0.0
896556d0f233,344.0,0.0
89666fb675cc,9.0,1.0
896d90a8f600,541.0,0.0
897028f54019,99.0,0.0
898078e07ca5,107.0,0.0
8980c1c052ff,541.0,0.0
898179fa7174,25.0,1.0
89838bb063f2,4.0,1.0
89894813ed62,0.0,1.0
898e326016ed,11.0,1.0
899741d22c15,0.0,1.0
899ab3d6bd8e,0.0,1.0
899b89e608ee,0.0,1.0
89a03937e739,115.0,0.0
89a7cf135664,0.0,1.0
89a99cf69330,9.0,1.0
89aa07839e23,9.0,1.0
89ad0368f30c,161.0,0.0
89adfd1616ff,314.0,0.0
89ae644360fb,1.0,1.0
89c4bf472328,3.0,1.0
89c8fb2d3293,1.0,1.0
89cc8f6ea117,0.0,1.0
89ccb731b631,17.0,1.0
89d140faa1df,9.0,1.0
89d16f4ecda3,99.0,0.0
89d5fce48c49,12.0,1.0
89e0f493765b,8.0,1.0
89e49cef5756,48.0,
89e75a94eac0,405.0,0.0
89f6d5f05e5c,436.0,0.0
89f7413efd2c,9.0,1.0
89f9e7525148,1.0,1.0
8a0203e3d052,222.0,0.0
8a0769fdf144,8.0,1.0
8a0a1c0aed15,0.0,1.0
8a0db231c452,495.0,0.0
8a116c9cbd04,11.0,1.0
8a14083d693f,4.0,1.0
8a19772f0a8e,436.0,0.0
8a23081eaaaf,16.0,1.0
8a270da05ebc,130.0,0.0
8a297dfab11d,0.0,1.0
8a446e6b5a94,80.0,0.0
8a578a7171e2,1.0,1.0
8a5ac7121ea9,0.0,1.0
8a5aceef1c80,0.0,1.0
8a6163968a40,0.0,1.0
8a7001af7fca,5.0,1.0
8a707dd20be7,572.0,0.0
8a79fcc3b6f4,70.0,0.0
8a7b0ff17ea2,1.0,1.0
8a810cc23407,0.0,1.0
8a8d907d7e4b,9.0,1.0
8a8e2fd088a1,421.0,0.0
8a8f11261737,344.0,0.0
8a91433b1125,84.0,0.0
8aaa3cebfbcd,9.0,1.0
8aaa9ab39699,0.0,1.0
8aaeb9d376a8,587.0,0.0
8aaf41f8b902,19.0,1.0
8ab582282403,46.0,
8ab86cc0a085,0.0,1.0
8ab94d4d576c,13.0,1.0
8ab99cefe654,0.0,1.0
8acfe24d6899,495.0,0.0
8ad0b3762c36,0.0,1.0
8ade136941fc,18.0,1.0
8adfb454543a,0.0,1.0
8aee2fa21378,0.0,1.0
8af270e43947,161.0,0.0
8af3b78f3a5e,0.0,1.0
8af46002c5eb,0.0,1.0
8af5f3dee8a0,161.0,0.0
8afc5e518b93,0.0,1.0
8b030d5b0f08,3.0,1.0
8b06d3e649e0,8.0,1.0
8b0c8e40918a,67.0,0.0
8b0ec6719ff0,5.0,1.0
8b11929b0f57,176.0,0.0
8b15147e7db6,556.0,0.0
8b1832a96daa,22.0,1.0
8b2a7ed3b770,0.0,1.0
8b35ae40ecdb,1.0,1.0
8b3cddc1145e,0.0,1.0
8b3e935c042e,1.0,1.0
8b3f3734a9ab,495.0,0.0
8b42acb97eb8,299.0,0.0
8b4ac204f3ff,99.0,0.0
8b54401f786c,65.0,0.0
8b59e8a61a2f,1.0,1.0
8b5b8be95ac8,2.0,1.0
8b6eed26539e,1.0,1.0
8b75b7d35a50,1.0,1.0
8b92964de484,360.0,0.0
8b933a24bc1c,360.0,0.0
8b957d412886,0.0,1.0
8b9788a7ee45,0.0,1.0
8b980222500b,0.0,1.0
8ba3aaa08422,3.0,1.0
8ba98e4cd116,0.0,1.0
8bad58ba5d47,5.0,1.0
8bb18db77b7f,24.0,1.0
8bb66db6598b,436.0,0.0
8bcc76690e52,5.0,1.0
8bd06554549d,20.0,1.0
8bd4b802ff43,449.0,0.0
8bd7a11617d3,0.0,1.0
8bd93156b688,405.0,0.0
8bde2ebf72f2,13.0,1.0
8bea65b6fcd8,1.0,1.0
8beaaeeb8090,0.0,1.0
8bf36ea256d2,3.0,1.0
8bf5bda99eb2,344.0,0.0
8bf87aef2d9f,9.0,1.0
8c045ecbabc6,18.0,1.0
8c05c9bd98ee,375.0,0.0
8c061eb2b522,0.0,1.0
8c0815fd46df,11.0,1.0
8c0921e6bc96,495.0,0.0
8c0b5b9b3a44,31.0,
8c0baa8c4a26,8.0,1.0
8c12c02f8987,4.0,1.0
8c141f27bd19,495.0,0.0
8c185d5f2fe4,2.0,1.0
8c1b5edb71eb,70.0,0.0
8c1c80713466,1.0,1.0
8c1d4ac9aafc,344.0,0.0
8c2897a1aaf4,0.0,1.0
8c303d31a9d0,390.0,0.0
8c37ac11453c,390.0,0.0
8c383369f775,0.0,1.0
8c424f5424eb,0.0,1.0
8c42584974bf,449.0,0.0
8c4db6b579c4,1.0,1.0
8c5763c29505,92.0,0.0
8c5faaace40d,480.0,0.0
8c61b461e5c2,146.0,0.0
8c649e8c2b26,146.0,0.0
8c6a8d06e0b8,0.0,1.0
8c70fd8a5892,70.0,0.0
8c758b9bf4bc,1.0,1.0
8c838f4b673c,0.0,1.0
8c83c68fedd9,24.0,1.0
8c8a071979d8,480.0,0.0
8c8ea4ec3a11,4.0,1.0
8c908374a263,20.0,1.0
8c965dd6b92e,39.0,
8c99dc6053de,0.0,1.0
8ca3cafa0459,375.0,0.0
8ca53055bce1,495.0,0.0
8cb19768b9fe,252.0,0.0
8cb682201ee4,3.0,1.0
8cbbb15d22e3,541.0,0.0
8cbc84b9f3a8,283.0,0.0
8cbda212a22c,0.0,1.0
8cbf8c31b9f3,191.0,0.0
8cbfc43ddfb7,511.0,0.0
8cc65393af50,495.0,0.0
8cc9a9b32aa9,70.0,0.0
8cca37367494,2.0,1.0
8ccddedbecf9,0.0,1.0
8ccf0743d351,38.0,
8ccf75943040,2.0,1.0
8cd0925d2fc2,0.0,1.0
8cd14c27edc5,0.0,1.0
8cd9310fd4a5,587.0,0.0
8ce0e0185d95,191.0,0.0
8ce2b245e310,11.0,1.0
8ce5df81218c,0.0,1.0
8cf193247e31,70.0,0.0
8cf28103b478,405.0,0.0
8cf74c302e8f,130.0,0.0
8cf95d83daad,480.0,0.0
8cfd714120c6,0.0,1.0
8cfe87955b84,495.0,0.0
8d0b88d2d48a,638.0,0.0
8d0e4b11d39a,0.0,1.0
8d0ffefaca62,5.0,1.0
8d1a82669efc,5.0,1.0
8d1fa011021f,55.0,
8d2d7e3fd6b9,0.0,1.0
8d2dd01a21de,314.0,0.0
8d30d478f3f8,495.0,0.0
8d32c6736989,783.0,0.0
8d3ef125bb5d,572.0,0.0
8d4230e3efcc,0.0,1.0
8d465e62b5b2,360.0,0.0
8d4d03297072,0.0,1.0
8d4e05ad0df1,176.0,0.0
8d5076884c64,0.0,1.0
8d582962eae1,314.0,0.0
8d62633ab3f1,541.0,0.0
8d75fa30cc06,464.0,0.0
8d78b2e9cb95,0.0,1.0
8d7e5786e496,480.0,0.0
8d7e855714a4,556.0,0.0
8d7f3d470f53,390.0,0.0
8d7f92f749d7,0.0,1.0
